"X","Y","Z"
544587.59,4318218.61,705
544595.56,4318226.43,705
544595.78,4318255.15,705
544578.53,4318248.39,705
544562.38,4318247.17,705
544533.66,4318255.53,705
544501.08,4318260.78,705
544475.46,4318250.44,705
544412.63,4318256.18,705
544393.64,4318293.26,705
544334.59,4318245.61,705
544323.71,4318213.85,705
544287.16,4318187.44,705
544223.87,4318179.74,705
544230.58,4318079.8,705
544248.67,4318063.49,705
544264.44,4318040.83,705
544241.22,4318046.03,705
544225.39,4318057.96,705
544220.62,4318064.06,705
544215.46,4318066.35,705
543518.43,4319108.84,705
543504.57,4319089.74,705
543467.21,4319077.66,705
543444.55,4319127.92,705
545461.48,4316968.99,705
545410.5,4316923.71,705
545427.41,4316864.22,705
545486.19,4316882.08,705
545508.56,4316910.05,705
544306.31,4316200.89,705
544290.56,4316214.67,705
544298.52,4316236.96,705
544310.05,4316206.76,705
544310.07,4316202.26,705
544308.9,4316200.45,705
543883.24,4318509.54,705
543866.07,4318505.82,705
543865.59,4318520.78,705
543876.8,4318522.7,705
543908.11,4318521.98,705
543623.5,4318524.14,705
543626.2,4318559.98,705
543671.72,4318599.92,705
543657.93,4318539.79,705
544325.68,4318002.03,705
544349.42,4318013.72,705
544363.65,4317988.79,705
544370.58,4317983.52,705
544348.83,4317965.56,705
544932.39,4317684.48,705
544935.99,4317677.37,705
544934.06,4317671.38,705
544911.99,4317652.41,705
544912.88,4317672.82,705
544917.73,4317681.77,705
544170.84,4317986.36,705
544168.41,4317988.74,705
544170.25,4317991.32,705
544172.84,4317988.98,705
544171.48,4317986.85,705
542528.31,4317786.53,707.5
542579.23,4317422.57,707.5
542655.29,4317370.89,707.5
542687.52,4317407.55,707.5
542791.16,4317321.59,707.5
542808.25,4317307.48,707.5
542861.33,4317326.12,707.5
542939.96,4317364.06,707.5
543002.72,4317348.51,707.5
543060.2,4317301.11,707.5
542990.14,4317188.08,707.5
542966.1,4317141.76,707.5
542970.91,4317098.78,707.5
542979.32,4316999.47,707.5
542966.95,4316943.64,707.5
542983.97,4316919.5,707.5
543054.52,4316875.29,707.5
543065.52,4316847.89,707.5
543130.24,4316775.85,707.5
543142.24,4316768.69,707.5
543206.48,4316678.16,707.5
543207.88,4316675.39,707.5
543211.23,4316672.28,707.5
543226.68,4316665.31,707.5
543306.08,4316626.63,707.5
543358.35,4316610.18,707.5
543411.41,4316592.4,707.5
543432.66,4316554.46,707.5
543431.72,4316534.87,707.5
543469.36,4316483.7,707.5
543514.29,4316369.24,707.5
543513.34,4316363.77,707.5
543515.03,4316355.69,707.5
543585.68,4316303.26,707.5
543601.86,4316292.37,707.5
543610.51,4316287.04,707.5
543762.09,4316176.08,707.5
543814.97,4316119.88,707.5
543869.65,4316080.81,707.5
544018.82,4316026.48,707.5
544014.83,4316021.23,707.5
544022.15,4316018.62,707.5
544089.06,4316020.15,707.5
544077.98,4316021.89,707.5
544117.11,4316098.82,707.5
544118.21,4316100.01,707.5
544128.45,4316121.12,707.5
544156.34,4316183.47,707.5
544158.46,4316185.62,707.5
544174.42,4316254.15,707.5
544194.21,4316275.97,707.5
544234.33,4316336.07,707.5
544240.97,4316359.32,707.5
544252.37,4316399.25,707.5
544272.47,4316452.38,707.5
544294.18,4316512.84,707.5
544307.54,4316543.16,707.5
544298.24,4316563.07,707.5
544335.23,4316638.64,707.5
544337.97,4316641.72,707.5
544391.34,4316716.04,707.5
544439.62,4316783.28,707.5
544448.66,4316792.67,707.5
544451.88,4316804.6,707.5
544450.03,4316826.38,707.5
544404.79,4316869.19,707.5
544376.99,4316911.38,707.5
544362.56,4316922.7,707.5
544362.24,4316935.26,707.5
544379.23,4316944.59,707.5
544375.14,4316952.53,707.5
544335.33,4317045.68,707.5
544306.11,4317069.87,707.5
544243.48,4317101.11,707.5
544211.61,4317126.78,707.5
544243.91,4317210.89,707.5
544290.23,4317232.75,707.5
544310.21,4317238.34,707.5
544331.38,4317239.28,707.5
544406.43,4317271.92,707.5
544448.35,4317308.9,707.5
544480.9,4317352.92,707.5
544549.43,4317403.18,707.5
544550,4317412.28,707.5
544554.74,4317420.98,707.5
544568.09,4317465.78,707.5
544598.74,4317488.71,707.5
544632.94,4317513.11,707.5
544638.22,4317517.44,707.5
544642.44,4317516.94,707.5
544663.19,4317560.85,707.5
544698.77,4317517.35,707.5
544748.05,4317563.48,707.5
544767.05,4317587.01,707.5
544794.76,4317562.82,707.5
544828.18,4317568,707.5
544870.01,4317586.42,707.5
544888.87,4317587.03,707.5
544892.32,4317621.49,707.5
544893.15,4317640.55,707.5
544894.4,4317668.76,707.5
544905.61,4317689.47,707.5
544939.56,4317695.75,707.5
544947.89,4317679.3,707.5
544943.43,4317665.41,707.5
544910.53,4317637.14,707.5
544941.53,4317598.95,707.5
544957.08,4317572.46,707.5
544963.77,4317486.37,707.5
544986.42,4317432.09,707.5
545018.13,4317389.25,707.5
545040.27,4317354.56,707.5
545134.2,4317148.21,707.5
545128.64,4317135.89,707.5
545135.81,4317127.88,707.5
545040.55,4316991.93,707.5
545024.38,4316991.88,707.5
545021.95,4316923.4,707.5
545013.73,4316887.78,707.5
545063.14,4316850.26,707.5
545081.09,4316834.26,707.5
545089.06,4316823.61,707.5
545123.4,4316785.95,707.5
545135.48,4316780.88,707.5
545165.08,4316751.56,707.5
545189.38,4316753.03,707.5
545225.43,4316750.88,707.5
545227.04,4316750.9,707.5
545227.74,4316750.16,707.5
545228.05,4316749.21,707.5
545226.84,4316713.43,707.5
545247.4,4316681.17,707.5
545249.22,4316680.94,707.5
545247.73,4316680.14,707.5
545258.74,4316599.08,707.5
545286.82,4316578.7,707.5
545271.39,4316519.07,707.5
545329.43,4316521.15,707.5
545331.81,4316518.66,707.5
545400.76,4316613.59,707.5
545360.46,4316659.07,707.5
545356.42,4316667.54,707.5
545342.77,4316731.17,707.5
545342.55,4316732.16,707.5
545342.36,4316733.03,707.5
545351.44,4316769.71,707.5
545356,4316780.91,707.5
545381.9,4316814.74,707.5
545387.1,4316824.31,707.5
545413.29,4316857.56,707.5
545395.18,4316921.23,707.5
545399.09,4316927.77,707.5
545405.87,4316930.25,707.5
545459.06,4316977.5,707.5
545515.2,4316907.21,707.5
545516.69,4316906.09,707.5
545517.36,4316905.7,707.5
545518.07,4316903.99,707.5
545517.5,4316903.74,707.5
545512.9,4316898.7,707.5
545489.72,4316869.7,707.5
545451.78,4316858.17,707.5
545485.22,4316855.18,707.5
545494.73,4316852.08,707.5
545526.31,4316798.02,707.5
545563.31,4316778.14,707.5
545575.74,4316733.81,707.5
545609.52,4316709.04,707.5
545648.4,4316712.1,707.5
545675.46,4316677.74,707.5
545676.08,4316664.09,707.5
545702.19,4316643.78,707.5
545723.8,4316630.81,707.5
545729.95,4316614.34,707.5
545790.28,4316516.05,707.5
544133.66,4318115.18,707.5
544124.7,4318131.64,707.5
544066.8,4318221.27,707.5
544009.22,4318249.49,707.5
543965.7,4318262.85,707.5
543942.45,4318270.98,707.5
543927,4318255.51,707.5
543848.73,4318278.99,707.5
543793.45,4318286.77,707.5
543792.5,4318290.29,707.5
543789.1,4318288.98,707.5
543733.86,4318298.01,707.5
543714.04,4318292.3,707.5
543668.45,4318295.23,707.5
543633.46,4318316.71,707.5
543623.7,4318324.65,707.5
543618.28,4318330.98,707.5
543580.54,4318356.4,707.5
543543.98,4318370.81,707.5
543530.46,4318377.84,707.5
543521.28,4318387.5,707.5
543486.32,4318408.22,707.5
543485.17,4318412.51,707.5
543463.42,4318437.49,707.5
543451.65,4318453.8,707.5
543409.97,4318479.05,707.5
543403.98,4318513.51,707.5
543377.91,4318537.69,707.5
543337.42,4318548.06,707.5
543384.07,4318600.58,707.5
543396.03,4318628.71,707.5
543407.27,4318699.26,707.5
543395.63,4318764.83,707.5
543353.57,4318792.41,707.5
543363.68,4318839.32,707.5
543313.83,4318917.76,707.5
543243.92,4318916.27,707.5
543240.4,4318915.36,707.5
543235.52,4318896.91,707.5
543237.34,4318916.06,707.5
543235.79,4318917.3,707.5
543237.9,4318920.11,707.5
543248.04,4318992.84,707.5
543254.45,4319022.67,707.5
543287.5,4319071.45,707.5
543163.55,4319080.5,707.5
543128.74,4319047.38,707.5
543081.51,4319070.78,707.5
543052.49,4319151.16,707.5
543074.96,4319181.47,707.5
542882.84,4319171.69,707.5
543250.29,4319209.86,707.5
543215.85,4319160.33,707.5
543199.34,4319129.39,707.5
543303.72,4319104.42,707.5
543361.15,4319110.73,707.5
543364.37,4319065.84,707.5
543327.77,4319005.75,707.5
543423.38,4318865.77,707.5
543434.93,4318826.43,707.5
543504.13,4318750.58,707.5
543508.21,4318742.51,707.5
543512.14,4318741.66,707.5
543514.62,4318744.06,707.5
543633.29,4318739.31,707.5
543759.48,4318786.79,707.5
543777.69,4318802.89,707.5
543788.48,4318812.42,707.5
543839.14,4318876.89,707.5
543839.86,4318892.35,707.5
543870.06,4318970.32,707.5
543939.26,4319064.07,707.5
544017.77,4319102.54,707.5
544056.76,4319166.24,707.5
544120.06,4319104.86,707.5
544137.14,4319064.59,707.5
544172.05,4319004.38,707.5
544170.57,4318934.69,707.5
544172.32,4318868.24,707.5
544179.77,4318799.13,707.5
544178.07,4318782.34,707.5
544181.34,4318772.28,707.5
544192.58,4318694.53,707.5
544162.66,4318671.07,707.5
544198.63,4318641.24,707.5
544132.72,4318577.02,707.5
544120.69,4318506.45,707.5
544188,4318495.08,707.5
544212.31,4318450.67,707.5
544260.95,4318434.68,707.5
544201.79,4318418.8,707.5
544222.05,4318346.15,707.5
544234.32,4318275.21,707.5
544296.21,4318305.74,707.5
544318.43,4318345.88,707.5
544338.96,4318443.04,707.5
544342.81,4318445.77,707.5
544473.7,4318463.37,707.5
544484.74,4318468.75,707.5
544554.31,4318467.43,707.5
544584.28,4318497.5,707.5
544615.43,4318552.85,707.5
544624.63,4318565.77,707.5
544629.3,4318607.56,707.5
544622.88,4318638.14,707.5
544638.74,4318688.24,707.5
544666.13,4318667.5,707.5
544694.03,4318649.52,707.5
544712.47,4318637.38,707.5
544730.01,4318593.95,707.5
544735.4,4318573.9,707.5
544762.15,4318573.4,707.5
544753.47,4318601.58,707.5
544748.15,4318636.88,707.5
544777.58,4318639.2,707.5
544794.61,4318628.3,707.5
544806.21,4318585.34,707.5
544811.9,4318560.38,707.5
544807.84,4318543.57,707.5
544794.73,4318535.09,707.5
544777.38,4318540.01,707.5
544741.48,4318532.87,707.5
544734.94,4318513.38,707.5
544748.31,4318494,707.5
544772.54,4318433.41,707.5
544772.9,4318432.76,707.5
544776.69,4318393.69,707.5
544739.16,4318379.62,707.5
544726.67,4318380.15,707.5
544710.37,4318379.1,707.5
544670.91,4318375.41,707.5
544642.28,4318388.11,707.5
544622.23,4318394.24,707.5
544586.25,4318415.04,707.5
544569.03,4318416.67,707.5
544521.31,4318403.53,707.5
544558.45,4318395.56,707.5
544580.27,4318377.26,707.5
544606.5,4318369.35,707.5
544619.3,4318365.49,707.5
544651.25,4318342.09,707.5
544668.42,4318324.36,707.5
544694.6,4318310.14,707.5
544710.16,4318266.2,707.5
544705.64,4318253.96,707.5
544682.92,4318226.95,707.5
544670.98,4318198.89,707.5
544662.54,4318174.68,707.5
544767.88,4318087.59,707.5
544797.69,4318062.06,707.5
544813.02,4318040.44,707.5
544814.68,4318027.12,707.5
544831.07,4318003.23,707.5
544867.93,4317897.38,707.5
544884.45,4317878.17,707.5
544878.06,4317864.58,707.5
544853.41,4317849.29,707.5
544844.87,4317860.22,707.5
544844.53,4317876.62,707.5
544826.96,4317878.99,707.5
544799.56,4317902.47,707.5
544732.43,4317961.64,707.5
544657.25,4317960.57,707.5
544648.19,4317917.78,707.5
544644.6,4317909.8,707.5
544636.48,4317910.33,707.5
544629.32,4317906.52,707.5
544626.14,4317914.08,707.5
544589.05,4317943.23,707.5
544546.06,4317971.14,707.5
544543.55,4317972.43,707.5
544540.5,4317974.02,707.5
544541.12,4317977.25,707.5
544525.3,4318008.2,707.5
544509.43,4318019.09,707.5
544501.9,4318039.8,707.5
544470.19,4318060.73,707.5
544444.74,4318067.94,707.5
544446.8,4318093.98,707.5
544472.64,4318095.26,707.5
544501.37,4318109.04,707.5
544506.99,4318105.97,707.5
544510.36,4318110.25,707.5
544538.18,4318127.63,707.5
544549.33,4318142.28,707.5
544559.31,4318181.3,707.5
544560.59,4318189.3,707.5
544573.3,4318220.17,707.5
544579.1,4318234.42,707.5
544529.42,4318248.87,707.5
544503.3,4318253.08,707.5
544482.77,4318244.79,707.5
544409.52,4318251.49,707.5
544395.53,4318278.81,707.5
544352.03,4318243.7,707.5
544334.11,4318191.38,707.5
544273.94,4318147.91,707.5
544275.37,4318146.98,707.5
544361.4,4318085.62,707.5
544347.95,4318044.15,707.5
544371.97,4318002.06,707.5
544391.17,4317987.47,707.5
544337.99,4317943.55,707.5
544339.43,4317941.63,707.5
544469.74,4317871.4,707.5
544475.92,4317865.88,707.5
544489.1,4317857.73,707.5
544477.01,4317849.43,707.5
544468.23,4317843.4,707.5
544461.83,4317850.94,707.5
544333.56,4317937.61,707.5
544330.95,4317937.79,707.5
544328.15,4317939.85,707.5
544240.25,4318006.1,707.5
544209.26,4318045.7,707.5
544175.75,4318060.63,707.5
543191.35,4318626.15,707.5
543216.48,4318595.27,707.5
543160.51,4318594.41,707.5
543191,4318669.62,707.5
543529.84,4319110.69,707.5
543511.46,4319085.36,707.5
543461.92,4319069.33,707.5
543431.86,4319136,707.5
542501.99,4318384.47,707.5
542518.61,4318385.79,707.5
542528.67,4318370.85,707.5
542528.12,4318353.79,707.5
542498.46,4318353.1,707.5
543138.28,4318360.82,707.5
543150.62,4318399.23,707.5
543153.63,4318408.27,707.5
543154.64,4318435.7,707.5
543193.4,4318417.4,707.5
543177.01,4318403.59,707.5
543174.28,4318395.09,707.5
543167.3,4318390.43,707.5
543402.67,4318376.53,707.5
543380.1,4318377.14,707.5
543389.06,4318355.42,707.5
543410.37,4318358.09,707.5
545123.98,4316871.97,707.5
545125.02,4316877.48,707.5
545121.25,4316882.46,707.5
545115.07,4316884,707.5
545112.64,4316879.18,707.5
545104.78,4316856.58,707.5
545122.92,4316856.4,707.5
545302.66,4316292.04,707.5
545260.53,4316302.48,707.5
545233.51,4316337.21,707.5
545224.16,4316344.95,707.5
545217.14,4316350.77,707.5
545214.28,4316361.8,707.5
545201.82,4316410.18,707.5
545195.77,4316430.37,707.5
545207.18,4316429.79,707.5
545228.21,4316466.36,707.5
545225.47,4316495.77,707.5
545252.24,4316488.98,707.5
545274.71,4316493.33,707.5
545327.19,4316506.88,707.5
545333.06,4316508.4,707.5
545337.93,4316509.66,707.5
545467.51,4316527.65,707.5
545475.28,4316529.51,707.5
545517.06,4316471.55,707.5
545514.27,4316454.14,707.5
545508.03,4316414.35,707.5
545501.89,4316405.35,707.5
545495.38,4316395.82,707.5
545503.29,4316384.1,707.5
545498.13,4316351.19,707.5
545494.86,4316330.34,707.5
545478.86,4316306.91,707.5
545482.5,4316251.53,707.5
545482.2,4316248.23,707.5
545481.68,4316246.38,707.5
545477.84,4316244.2,707.5
545473.11,4316247.72,707.5
545422.88,4316256.27,707.5
545399.47,4316272.01,707.5
545373.8,4316279.71,707.5
545339.04,4316283.02,707.5
545325.33,4316276.77,707.5
545313.78,4316284.59,707.5
543963.95,4318169.16,707.5
543964.64,4318170.74,707.5
543965.19,4318174.53,707.5
543970.04,4318170.02,707.5
543967.73,4318168.68,707.5
543965.46,4318168,707.5
544164.97,4317981.48,707.5
544139.86,4318006.03,707.5
544158.92,4318032.7,707.5
544185.61,4318008.55,707.5
544171.57,4317986.55,707.5
542520.46,4317871.65,710
542574.16,4317487.82,710
542654.37,4317433.33,710
542677.68,4317459.84,710
542752.62,4317397.68,710
542791.8,4317365.33,710
542913.46,4317408.06,710
542926.08,4317414.15,710
543028.35,4317388.81,710
543097.9,4317331.45,710
543109.96,4317317.34,710
543153.85,4317316.6,710
543115.44,4317301.56,710
543111.28,4317284.39,710
543030.11,4317152.13,710
543025.11,4317132.84,710
543026.88,4317059.91,710
543031.28,4317007.88,710
543026.52,4316986.39,710
543051.94,4316971.8,710
543119.62,4316932.94,710
543120.58,4316845.91,710
543159.76,4316796.23,710
543211.25,4316763.77,710
543241.03,4316724.18,710
543321.22,4316666.17,710
543327.48,4316660.27,710
543337.77,4316656.76,710
543432.22,4316625.11,710
543475.34,4316548.1,710
543473.43,4316508.33,710
543479.65,4316499.87,710
543490.35,4316472.62,710
543500.12,4316491.35,710
543539.19,4316495.24,710
543557.52,4316497.06,710
543607.12,4316442.43,710
543628.11,4316333.63,710
543648.05,4316309.16,710
543794.25,4316195.19,710
543795.56,4316192.81,710
543815.41,4316171.5,710
543858.31,4316125.91,710
543924.1,4316078.9,710
544033.01,4316039.23,710
544054.94,4316050.99,710
544082.64,4316120.75,710
544098.03,4316133.79,710
544124.34,4316192.61,710
544133.25,4316201.65,710
544144.35,4316249.28,710
544177.94,4316286.32,710
544208.34,4316331.86,710
544220,4316372.66,710
544240,4316442.73,710
544249.24,4316467.15,710
544281.57,4316557.18,710
544282.43,4316559.13,710
544281.83,4316560.41,710
544285.21,4316567.31,710
544306.39,4316636.61,710
544305.71,4316657.42,710
544287.49,4316770.69,710
544288.78,4316781.28,710
544290.92,4316784.94,710
544303.87,4316796.43,710
544433.6,4316802.25,710
544368.99,4316863.39,710
544357.53,4316880.78,710
544351.58,4316885.45,710
544350.08,4316943.06,710
544362.17,4316949.7,710
544353.7,4316966.18,710
544325.99,4317031,710
544283.46,4317066.2,710
544236.26,4317089.75,710
544193.85,4317123.9,710
544236.82,4317235.82,710
544264.71,4317248.98,710
544304.06,4317259.99,710
544345.73,4317261.83,710
544391.2,4317281.61,710
544416.61,4317304.02,710
544465.65,4317370.34,710
544521.36,4317411.2,710
544523.33,4317442.94,710
544539.87,4317473.27,710
544547.25,4317498.06,710
544564.21,4317510.74,710
544588.01,4317527.72,710
544639.38,4317562.66,710
544654.64,4317588.98,710
544683.99,4317591.6,710
544714.39,4317569.32,710
544724.2,4317557.32,710
544737.76,4317570.01,710
544763.03,4317601.31,710
544799.87,4317569.14,710
544820.73,4317572.37,710
544869.94,4317594.04,710
544869.83,4317599.14,710
544873.29,4317604.97,710
544875.32,4317651.25,710
544875.91,4317664.7,710
544893.49,4317697.18,710
544946.74,4317707.03,710
544959.8,4317681.23,710
544952.8,4317659.45,710
544930.62,4317640.39,710
544951.52,4317614.65,710
544974.62,4317575.3,710
544977.93,4317532.69,710
545023.49,4317423.49,710
545042.12,4317398.31,710
545055.13,4317377.93,710
545136.82,4317198.48,710
545162.09,4317146.45,710
545168.39,4317133.05,710
545170.1,4317125.37,710
545162.46,4317120.04,710
545156.56,4317112.66,710
545052.89,4316974.81,710
545052.38,4316974.09,710
545052.35,4316974.09,710
545052.35,4316973.95,710
545033.83,4316893.72,710
545086.66,4316853.6,710
545098.65,4316888.09,710
545108.42,4316907.39,710
545133.2,4316901.25,710
545148.31,4316881.25,710
545144.14,4316859.14,710
545141.06,4316813.7,710
545142.31,4316808.06,710
545153.64,4316796.55,710
545178.22,4316772.21,710
545183.82,4316772.55,710
545192.14,4316772.06,710
545220.89,4316772.51,710
545233.54,4316759.27,710
545238.95,4316742.27,710
545238.04,4316715.24,710
545253.58,4316690.87,710
545285.75,4316686.85,710
545259.41,4316672.72,710
545267.53,4316612.9,710
545309.57,4316582.39,710
545308.13,4316576.83,710
545313.54,4316577.02,710
545333.84,4316555.84,710
545378.23,4316616.95,710
545352.28,4316646.23,710
545335.92,4316680.58,710
545329.53,4316710.36,710
545325.45,4316729.39,710
545321.87,4316746.07,710
545326.73,4316765.71,710
545337.65,4316792.58,710
545357.42,4316818.39,710
545372.55,4316846.25,710
545392.08,4316871.05,710
545378.58,4316918.54,710
545394.25,4316944.79,710
545421.46,4316954.76,710
545456.64,4316986.01,710
545493.77,4316939.52,710
545515.38,4316923.28,710
545524.98,4316917.69,710
545535.24,4316893.07,710
545527.02,4316889.38,710
545499.54,4316859.24,710
545534.52,4316799.35,710
545566.03,4316782.42,710
545579.5,4316734.42,710
545608.31,4316713.29,710
545651.31,4316716.67,710
545681.22,4316678.67,710
545681.63,4316669.84,710
545698.51,4316656.71,710
545728.74,4316638.58,710
545737.34,4316615.54,710
545789.15,4316531.13,710
544068.62,4318114.88,710
544114.78,4318096.96,710
544132.3,4318069.77,710
544131.2,4318053.46,710
544110.43,4318024.81,710
544113.49,4318012.43,710
544121.15,4318006.74,710
544131.21,4318003.87,710
544159.1,4317976.6,710
544171.67,4317986.25,710
544197.77,4318027.15,710
544200.8,4318023.63,710
544255.1,4317954.24,710
544283.08,4317933.16,710
544313.44,4317910.78,710
544341.75,4317908.91,710
544442.73,4317840.68,710
